row_id;source_pdf;source_page;table_number;table_name;row_type;material_group;material_code;material_label;level_1;level_2;level_3;level_4;description;description_main;abr_code;period_begin_code;period_begin_label;period_begin_group;period_end_code;period_end_label;period_end_group;date_range_text;indent_spaces
1151;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Pijlpunt;Pijlpunt;PIJLPUNT;BRONSM;Bronstijd midden: 1800 - 1100 vC;Bronstijd: 2000 - 800 vC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
1152;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Pincet;Pincet;PINCET;BRONSMB;Bronstijd midden B: 1500 - 1100 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1153;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Plaat/strip;Plaat/strip;PLAAT;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1154;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Ploeg (onderdeel);Ploeg (onderdeel);PLOEG;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1155;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Pot/kookpot/voorraadpot;Pot/kookpot/voorraadpot;POT;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1156;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Priem/els;Priem/els;PRIEM;NEOLB;Neolithicum laat B: 2450 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1157;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Randbijl;Randbijl;BIJLRAND;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;BRONSM;Bronstijd midden: 1800 - 1100 vC;Bronstijd: 2000 - 800 vC;;0
1158;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Randbijl;;;;Ierse randbijl;Ierse randbijl;IERS;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;BRONSMA;Bronstijd midden A: 1800 - 1500 vC;Bronstijd: 2000 - 800 vC;;5
1159;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Randbijl;;;;lage randen;lage randen;LAGERAND;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;;5
1160;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Randbijl;;;;type Emmen;type Emmen;EMMEN;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;;5
1161;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Randhielbijl;Randhielbijl;BIJLRDHI;BRONSM;Bronstijd midden: 1800 - 1100 vC;Bronstijd: 2000 - 800 vC;BRONSM;Bronstijd midden: 1800 - 1100 vC;Bronstijd: 2000 - 800 vC;;0
1162;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Riek/greep/hooivork;Riek/greep/hooivork;RIEK;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1163;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Ring;Ring;RING;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1164;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Schaaf;Schaaf;SCHAAF;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1165;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Schaar;Schaar;SCHAAR;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1166;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Scheermes;Scheermes;SCHEERMS;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1167;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Scheermes;;;;eenzijdig snijdend;eenzijdig snijdend;EENZIJDG;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1168;ABR_NL.pdf;35;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Schijf;Schijf;SCHIJF;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1169;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Schild (onderdeel);Schild (onderdeel);SCHILD;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
1170;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Schild (onderdeel);;;;handgreep;handgreep;HANDGRP;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;VMED;Middeleeuwen vroeg D: 900 - 1050 nC;Middeleeuwen: 450 - 1500 nC;;5
1171;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Schild (onderdeel);;;;umbo/schildknop;umbo/schildknop;UMBO;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;VMED;Middeleeuwen vroeg D: 900 - 1050 nC;Middeleeuwen: 450 - 1500 nC;;5
1172;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Schop/schep/spade;Schop/schep/spade;SCHOP;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1173;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Schop/schep/spade;;;;beslag;beslag;BESLAG;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1174;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Schroot;Schroot;SCHROOT;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1175;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Sieraad;Sieraad;SIERAAD;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1176;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Sikkel;Sikkel;SIKKEL;BRONSM;Bronstijd midden: 1800 - 1100 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1177;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Slak;Slak;SLAK;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1178;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Spijker/(klink)nagel;Spijker/(klink)nagel;SPIJKER;NEOLB;Neolithicum laat B: 2450 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1179;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Spiraal;Spiraal;SPIRAAL;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;;0
1180;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Toiletgerei/toiletgarnituur;Toiletgerei/toiletgarnituur;TOILETG;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1181;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Vaatwerk;Vaatwerk;VAATWERK;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1182;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Vaatwerk;;;;hengsel;hengsel;HENGSEL;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1183;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Vijl;Vijl;VIJL;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1184;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Vingerring;Vingerring;VINGRING;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1185;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Visgerei/jachtgerei;Visgerei/jachtgerei;VISGEREI;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1186;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Vishaak;Vishaak;VISHAAK;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1187;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Vleugelbijl;Vleugelbijl;BIJLVLEU;BRONSMB;Bronstijd midden B: 1500 - 1100 vC;Bronstijd: 2000 - 800 vC;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;;0
1188;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Wagen/voertuig (onderdeel);Wagen/voertuig (onderdeel);WAGEN;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1189;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Wapen (onderdeel);Wapen (onderdeel);WAPEN;NEOLB;Neolithicum laat B: 2450 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1190;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Werktuig/gereedschap (onderdeel);Werktuig/gereedschap (onderdeel);WERKTUIG;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1191;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Zaag;Zaag;ZAAG;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1192;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;;;;;Zwaard (onderdeel);Zwaard (onderdeel);ZWAARD;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1193;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Zwaard (onderdeel);;;;volgreepzwaard type Guendlingen;volgreepzwaard type Guendlingen;GUNDLIN;IJZV;IJzertijd vroeg: 800 - 500 vC;IJzertijd: 800 - 12 vC;IJZV;IJzertijd vroeg: 800 - 500 vC;IJzertijd: 800 - 12 vC;;5
1194;ABR_NL.pdf;36;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MXX;Metaal;Zwaard (onderdeel);;;;zwaardgreep/zwaardgevest;zwaardgreep/zwaardgevest;ZWRDGRP;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1195;ABR_NL.pdf;37;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MSN;Tin of lood-tin legering;;;;;Kraal;Kraal;KRAAL;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1196;ABR_NL.pdf;37;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MSN;Tin of lood-tin legering;;;;;Onbekend;Onbekend;XXX;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1197;ABR_NL.pdf;37;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MSN;Tin of lood-tin legering;;;;;Spijker/(klink)nagel;Spijker/(klink)nagel;SPIJKER;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;BRONSV;Bronstijd vroeg: 2000 - 1800 vC;Bronstijd: 2000 - 800 vC;;0
1198;ABR_NL.pdf;38;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MAG;Zilver;;;;;Afval;Afval;AFVAL;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1199;ABR_NL.pdf;38;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MAG;Zilver;;;;;Amulet/talisman;Amulet/talisman;AMULET;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1200;ABR_NL.pdf;38;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MAG;Zilver;;;;;Halffabrikaat;Halffabrikaat;HALFFABR;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1201;ABR_NL.pdf;38;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MAG;Zilver;;;;;Munt;Munt;MUNT;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1202;ABR_NL.pdf;38;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MAG;Zilver;Munt;;;;triquetrum;triquetrum;TRIQUET;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;;4
1203;ABR_NL.pdf;38;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MAG;Zilver;;;;;Onbekend;Onbekend;XXX;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1204;ABR_NL.pdf;38;8;VONDSTEN / GRONDSPOREN;entry;Metaal;MAG;Zilver;;;;;Slak;Slak;SLAK;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1205;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Afval;Afval;AFVAL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1206;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Amulet/talisman;Amulet/talisman;AMULET;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1207;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Armband/armring;Armband/armring;ARMBAND;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1208;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Beitel;Beitel;BEITEL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1209;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Bijl;Bijl;BIJL;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;;0
1210;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Bot;Bot;BOT;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1211;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;amfibie;amfibie;AMFIBIE;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1212;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;geit;geit;GEIT;NEOL;Neolithicum laat: 2850 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1213;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;hond;hond;HOND;MESOV;Mesolithicum vroeg: 8800 - 7100 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1214;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;paard;paard;PAARD;NEOL;Neolithicum laat: 2850 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1215;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;reptiel;reptiel;REPTIEL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1216;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;rund;rund;RUND;NEOVA;Neolithicum vroeg A: 5300 - 4900 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1217;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;schaap;schaap;SCHAAP;NEOL;Neolithicum laat: 2850 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1218;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;schaap en/of geit;schaap en/of geit;SCHPGEIT;NEOL;Neolithicum laat: 2850 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1219;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;varken;varken;VARKEN;NEOVA;Neolithicum vroeg A: 5300 - 4900 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1220;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;vis;vis;VIS;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1221;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;vogel;vogel;VOGEL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1222;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Bot;;;;zoogdier, wild;zoogdier, wild;ZOOGWILD;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
1223;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Dolk (onderdeel);Dolk (onderdeel);DOLK;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1224;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Foedraal/etui;Foedraal/etui;FOEDRAAL;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1225;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Gebitselement:tand/kies;Gebitselement:tand/kies;GEBIT;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1226;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Gordel/riem (onderdeel);Gordel/riem (onderdeel);GORDEL;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1227;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;Gordel/riem (onderdeel);;;;gordelplaat;gordelplaat;GORPLAAT;NEOM;Neolithicum midden: 4200 - 2850 vC;Neolithicum: 5300 - 2000 vC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;5
1228;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Haarnaald/haarpen/haarspeld/haarsieraad;Haarnaald/haarpen/haarspeld/haarsieraad;HAARNLD;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1229;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Halffabrikaat;Halffabrikaat;HALFFABR;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1230;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Hanger;Hanger;HANGER;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
1231;ABR_NL.pdf;39;8;VONDSTEN / GRONDSPOREN;entry;Organisch;ODB;Bot, dierlijk;;;;;Harpoen;Harpoen;HARPOEN;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;;0
